"0","BLAH I dont know what to study for english or art! well i do but I DONT KNOW HOW TO STUDY!  http://tinyurl.com/lg5dky"
"0","@CdnCoverGirl omg babes if u need anything holla at me my condolences  keep ur head up mama !"
"0","dreaded first day back in the office email catching up and computer is crashing "
"0","Bah. It is far too early "
"0","But let me make this public: I haaaaate string ensemble. I hate it I hate it I haaaate it. "
"0","@CynicalCeci dude, we didn't hang on friday "
"0","Jacob Black is more better looking in New Moon. I'm Team Jacob now. Sorry Edward. "
"0","Sometimes I wish @KennyLowe hadn't stolen all the brain cells in the world so I could have one "
"0","@jehuthehunt don't get too excited, they have already been fired. cant ship people live ammo unfortunately "
"0","Last official day of school "
"0","i now cant lay on my back cos im too burnt. "
"0","I hate leaving Tahoe  can't wait for my birthday and spending a week up here!"
"0","Im at work i wish i was at e3 "
"0","#murphy strikes  part 4: It is very sunny, and very warm ( 25C ) on a public holiday. But I have to work "
"0","@Sarah_bunnymad yipeee, &amp; paris first stop! i am hating this exam tomorrow "
"0","Really rather wishing I hadn't heard 'One Love' in the sarnie shop earlier. Now it's stuck in my head and dissolving my brain "
"0","Chuffed with maths exam today, shitting myself for english though "
"0","@chelcruzan I feel ya..Im so tired and no nap for me cause I start school tonight, ugh "
"0","So the fever is back  still lying in bed! Got the box set of heroes season 1 (yeah I'm late) got all day 2 C what the hype is about lol"
"0","@jesselavery  That sucks. It's a FREE outdoor concert."
"0","sad that susan boyle is in the hospital "
"0","I hate exams "
"0","Down with real bad cold.. and tinge fever "
"0","@ConservativeGal I'm ranked 2431 "
"0","this air france thing freaks me out "
"0","@caxaria I wish "
"0","has got a headache, so no going outside for me "
"0","disturbed by the air france plane that's vanished with 228 people on board, doesn't look hopeful "
"0","i hate straiighteennnin my hair ii burned my toes  !!! _dont even ask how i did thattt gotta finish gettn readyy"
"0","@atanc Say Hi to everyone. Ryan &amp; I are stopping by Stockton tomorrow when we get back from SD. Hope Auntie Ricky is doing better "
"0","@AVJaysonAV Happy Birthday!! Sorry you had an exam "
"0","About to drag my butt to my day-job where I'll sit in a windowless office while the sun is shining brightly outside! "
"0","It's Monday. This means work. And that means I hafta leave the house. Which sucks cos it's gonna be 90* today! I dream of Alaska.  "
"0","@rfargnoli  I was just reading about the missing plane  How sad!  They are definitely in my thoughts and prayers!"
"0","accepted defeat and asked Dan to quote me happy on fixing this gearbox.  I know what to do, just sick of giving up weekends "
"0","@WKNC881 ok, due to some &quot;university&quot; difficulties, the radio on-air won't happening  adam, you best ace that chemistry test!!!"
"0","I think i just failed my chem final  i needed atleast a c"
"0","@abbycorfan oh no hope your arm is ok. "
"0","is laid on the balcony revising for tomorrows exam and is gutted that its on her birthday "
"0","Restaurant City @Facebook is bugging up again.. "
"0","Called my gyno, apparently they don't do OB anymore so i had to find a new ob.  i really liked them through my pregnancy with Ezra"
"0","@YoungQ wish i could chat with you but at work "
"0","sitting at work, debating about doing homework..nobody really calling GM today "
"0","Returning to wolvo. The heat is spectacular. Think I left my headphones at king Eds though "
"0","So...the palm of my hand/thumb went through a rusty nail--just my luck that my tetanus shot is out of date &amp; I have to go get a new one! "
"0","@TheLastDoctor ooc: *crushed dreams and hopes...* The cake is a lie.. "
"0","rain, rain go away... causing too much congestion today     Yucky mold count!"
"0","@nattylux LOL. You'll get used to it over time. I need coffee too. "
"0","SFF site down. argh need to get my film fest hit "
"0","@ravens_stranger follow me woman!!!  "
"0","@Keryje its so much better being in work "
"0","@mylapa currently it sucks  we move to SF for a few weeks then we head on the road to Juneau. But keoni and I just came down with a cold"
"0","two days of rain... yeah, it's beautiful... but so boring "
"0","14 confirmed cases of swine flu at MTC -- I love teaching there. "
"0","WHY did I sign up for a free laptop?? NOW.. Almost 30 SPAM emails in 1 night "
"0","getting a root canal done... "
"0","here I am again so hungry I can't move "
"0","Back at work today "
"0","@grumpytico Awww now I want to go to Costa Rica even more  I loooove poker!"
"0","Meeting at work- on my day off. "
"0","@Spenceh0e Yeah, my legs were screaming. Surprisingly not my knees, which is what I was worried about. Gawd that run was hard "
"0","@arrojenkins Purple sounds fun! But it doesn't suit me that great "
"0","iMiSShim. AGAiN &amp;&amp; ALWAYS.  http://plurk.com/p/xoa90"
"0","R.I.P Keegan  Be aware of your actions and words towards ppl, you never know how it will impact them."
"0","@YoungQ i wish i was gonna be in there. "
"0","2nd day of school, damn i forgot my book "
"0","still has clogged ears it's fucking horrible "
"0","I don't want to go to schoooooool. "
"0","@YoungQ I can't, it's blocked here at work  are you at rehearsal already?"
"0","Oh joy left eye graft is rejecting... Back on eye drops "
"0","I take care of the classroom so much, my house gets neglected... "
"0","@Vegifairy Nope. At jury duty. "
"0","Wow Today was hot and sucked coz all the exams today "
"0","hopes that her business cards say M.S.Ed... i really forgot to add it "
"0","?????? ? Windows ???????? ???????? Firefox ? ?????? ?????? "
"0","I'm scared for Sam going to Lewis Girls. All the girls are going to eye him up.  Keep an eye on him plz @nathstokes xx"
"0","Is not happy about not having a life for the next 6 weeks! "
"0","@thisisamirra im serious. yo lil bad ass. yo brian called a nigga with a broken heart. i feel bad for my big bro "
"0","@Reinaluna awwww well i don't think a new job will cheer you up all that much, unless you're unemployed "
"0","no food, for the whole of this week until thursday night, good one. "
"0","My money isn't showing up on SpyMaster "
"0","Last Monday at Epps   Packing.Packing.Packing!"
"0","@faultlines @ledgelife Thank youu! I hope soo, hopefully I don't fail anything this sem  it's been SO ROUGH. Just ask @sergeantkero."
"0","Watching the Rosas turnover videoo.  :-jjj I found the video in my files. )"
"0","@ciaobella6 im good kinda tired "
"0","@rickoshea Any news on the Transformer 2 comp? Want to get out in the sun but no batteries in the radio "
"0","@heatherbrewer I is gonna cry. My computer/camera hate me. I've been trying to upload my pic for the contest since yesterday morning.  Ugh"
"0","@stephanie04   just kidding i can wait.    can't wait to see take a ride."
"0","@luhreesuh I cannot believe we're not allowed to use our Fil books tomorrow  I'm Bb. Montes, how will I memorize all my lines?!!?"
"0","Is it possible to be hit with cold symptoms in 15 min time span?  I just did...No woot "
"0","How I wish I could turn myself invisible, just for a day..... "
"0","Having to work all this week  so will miss insite09  will be avidly following tweets for highlights."
"0","i guess that's me just wishing i could afford to shop at a&amp;f all the time, instead of just sometimes.  lol"
"0","can't like the June gloom!! "
"0","Oh Diablo III...where art thou  ?"
"0","http://twitpic.com/6ejcs - Look at the sheer size of it. Its lethal "
"0","Nooo!  I had grand plans of finally hitting up the Mighty Cone, only to find out it's closed on Mondays. "
"0","Night curfew still on in Jalandhar  http://tinyurl.com/makpyu"
"0","Walked home down the canal, reading my Bible, avoiding dog poo... GORGEOUS weather! I want to stay outside but I have to work on laptop "
"0","@KarmicCycle Actually, this one was the 'chris wakes up at 4:00am and I'm in no shape to drive' excuse. "
"0","I need some aftersun "
"0","Still worrying about Steve. Still in hospital. I miss him so much. Home not the same. Things will get better...someday.   "
"0","this http://bit.ly/hGWxI  doesn't help my fear of flying... "
"0","not happy with my sats result "
"0","@nomoretears ??????, ?? ???? ?????? ??????????? "
"0","@jcbp Did you watch? "
"0","@heyraynie that wasn't a cheque to AE was it? I just heard we got one of those. Either way that SUCKS! "
"0","@regengirl can't believe how Hay turned out for you  hope u r ok now, did you manage to get to any talks?"
"0","@daITgurl no I seen these...that's only 100...its like 211 pics...I took 1 by myself @ the end and its not there "
"0","@YoungQ ugh, I'm in the car! "
"0","Chris has left me alone in his flat to go shopping with Annabel, the TV doesn't like me and I don't know if I'm allowed to cook "
"0","@jazzmeneelum ughhh I'm so mad.  i called Ms. Hoffman, I hope she gets to me ASAP."
"0","you better stop retweetin my shit...laughin at me  @Dr4m4tic"
"0","I just wanna go get Bruce Willis. "
"0","I miss the food in Italy!!! Whenever I come back from Italy &amp; eat the food here, I feel awful for the first few days....  Need to go back!"
"0","I'd like to be in a movie "
"0","Oh man I'm gonna miss Fab on 106 &amp; Park 2night! "
"0","ugh I am so sick  taking my dog to the vet w/ Maxxxx!"
"0","@AnnabelKaye sorry not to be able to attend your lunch  in York that day"
"0","@Jenny_Araujo ohh noo that's scary, hope he's okay! "
"0","@Pixleh Yeah I heard about that "
"0","@YoungQ im blocked here @ work, cant chat "
"0","I have to wade through 50 tweets from the 'stars' just to read the ones I even give a crap about.   I am not liking Twitter so much."
"0","@TheLastDoctor I knew the cake was a lie "
"0","@alauria I was hoping to see you there "
"0","drinking lots of green tea in a bid to keep myself awake! i write one paragraph of notes and then feel stuck and sleepy "
"0","@xvidaa HAHA! I didn`t go.  I had to go somewhere ehh. L-) HAHA. school`s coming up, V.  what`s your elective?"
"0","@fostaus4 i miss @laurenconrad alreadyyy  did you like the season finale ? andy samberg was so funny at the mma! "
"0","Leaving for home..fml I'd really rather not. Long islands tonight? Anyone? "
"0","@THA_GODDESS hey so what time u leaving "
"0","@lennel oh no!! i got all my mac stuff bought and fixed there "
"0","HATES group projects. "
"0","@bondsbustyblond Yep!! I'm defo getting ready for a gig!! XD I'm sorry for your piccies tho...  But next time you'll be prepared, eh? LOL"
"0","@ dialysis training... bored so far "
"0","hate InDesign. but I have to work. "
"0","@Befibeez gah! I couldnt ystdy  after i had to go lol"
"0","so doggone tired...and it doesn't look like we'll have a break this week "
"0","Bless the families....so sad "
"0","blegh, i missed update 365 tooo   i don't want to take a shower, haha, the blue will wash out "
"0","Perth stole my bestfriend  havent seen her in such a long time, i shall have to go see her perhaps?"
"0","I do not want to hear about airplanes disappearing over the ocean! "
"0","@GlamorousSlim awww not even to me "
"0","Upon dying @DaniScot hair I realized that I miss my black hair!  But I still have TURQ and PURPLE dye."
"0","I've got to get up and baby-sit Sara, and I am totally losing my voice. "
"0","As if there aren't enough blackberries to go around! The ppl on the corner put up a removable fence to ward off pickers. "
"0","All dead on Flight 447 from Rio to Paris that crashed on the Atlantic Ocean  "
"0","Please tell me i'm wrong, this is not Tonsilitis that i'm feeling! "
"0","@iammichaeldixon So yeah, I'm getting ridiculous gmail spam now.    Not just you anymore...."
"0","@jazzyobaby MINE IS ON A WEDS.  AND I HAVE A CLASS TOO..but afterwards i probally go out to eat, thursday CLUB SEVEN..ATL FOR THE WEKKEND"
"0","@wolfgang errr no it was negated by a Lab Report Due constraint "
"0","my bestfriend moves to florida today  i miss u clare"
"0","Had such a good weekend w/Jake. Just wish i didn't have to leave  drivin back to ls..."
"0","@trendebarbie7 ok, that's cool!! If u don't like my name...I'll call u koolkidz!!!! "
"0","Really....raining on my day off  Guess I will be running on the treadmill today"
"0","@YoungQ  can't get in...did I miss the access code?"
"0","@TSSexyChanel Omg i wish i could sleep  Im up..being productive and working again..thinking about writing short stories..what you think?"
"0","Getting ready for work/I am still kind of sick "
"0","@LBJsBrownBag June is here but it looks like February "
"0","JPQueen are folding... I have no idea where to buy out of print and vintage yaoi from ... *is sad*  "
"0","went to the Celtic fair in Leeuwarden this morning but they cancelled it without any notice. Poor organisation &amp; customer service. "
"0","Going to work. . . . . "
"0","@j3niva oh you sexy six! thanks.... i really hate being sick. "
"0","@luveysun nothing really...going to work "
"0","@caritherage I wish I could give, but I went to India, then got pierced, then a tattoo...I have to wait til next year "
"0","@Bulleine outch "
"0","having belated graduation-related depression "
"0","@chuckspk lol &lt;3 Give me a remedy for extreme sunburn other than aloe. Aloe doesn't work. "
"0","@toriiiiiiii ughhh iknow I'm dyingg "
"0","my left eyes hurts "
"0","http://twitpic.com/6ejg6 - staying indoors  and working on this week's CSA newsletter"
"0","wish it would stop raining  It's June 1st!!  Wheres the sun!"
"0","OMG!! I feel like crap right now!! Must have food &amp; medicine then sleep "
"0","as much as I hate Gatlinburg &amp; find it to be a redneck haven, I'm going there in 2 weeks..... too bad we can't go back to Atlantic City "
"0","@whpstickagostop I did have on sunscreen!  Dad wore an Uncle Eddie shirt and he looks good in it too! He needs more of them!"
"0","My new phone still not ready yet  Just got back from a magic show.. Tired! Kenny's not here, but I've Huiwen to accompany me!"
"0","I'm glad I don't work at Air France.  Sad times for them."
"0","@LaurenConrad  aw lauren it so sad to see you go  the show will not be the same with out you."
"0","I'm sore, cut up and exhausted. And I have to go into work    fmllllll"
"0","just kissed the boy goodbye for the day- parents have him on Monday's! Yay! Not so happy side...grandma still isn't doing well. "
"0","The weather isn't looking so great for Friday "
"0","The guys are here to work on the landscaping! Yay! I need to work on the inside of the house...still have lots to put away "
"0","damn it my ebuddy on the computer won't work "
"0","@Applecored Thing is, I think she's probably right.. "
"0","watching countdown, i got 'ski' "
"0","Could someone help me find a site which would give me the exact name and address of cellphone number that is given? Too many missed calls "
"0","@diddyoh Pause... lol u had a Twitter moment yesterday sorry when Im tired &amp; dont eat I can be not so fun  u guys r really funny! K.I.T."
"0","Ew.. Don't really like this song  Liked 'If I Were A Boy' and 'Single Ladies' but this is just.. Annoying. #Radiodisney"
"0","feeling completely out of sorts. good food might help, but i don't have my bike today "
"0","I sortve wish it'd stop being sunny "
"0","@12eyes yeah, it was actually a $9 smoothie... had a funky aftertaste "
"0","@evzi how come i give you headache? "
"0","@gssq Guess I was too late. "
"0","Monday already?? "
"0","@TehLinds Oh god I remember WPL when Chris and I went on our rogues together. AWFUL. "
"0","room needs to be cleanedd! "
"0","sitting in the sun catching up on my forum news! still cant see the woman spinning the other way! am i missing something!! "
"0","The sad part is my kids will be gone for 7 weeks in 11 days "
"0","I wanna go to prom   go get trampled by a hippopotamous fred."
"0","Spending a beautifull sunny day indoors at work "
"0","@rachmurrayX  bye bye xxxxx Ly xxxx"
"0","Seriously considering the possibility I may have swine flu "
"0","I don't want to be at school this early.  "
"0","@paulohenriques argh "
"0","My days as a rock star are running out "
"0","Gotta say, I am not loving the new blockbuster system. Now, they don't send me the next one from my queue 'til I return my in-store. "
"0","built a cool scarecrow... it doesn't work... how do i get the lazy bugger to scare crows?!!?... my poor corn "
"0","What the... I swear it said June 1st For @JonasBrothers show to be released in the UK!!! Damn, Im bummed out now  it now says 5th June "
"0","World history "
"0","@Xoxxi NONE  flat for the next week or so I think "
"0","@Jonas_Dreamgirl Umm only one person can win the major prize, from any state, but 10 people can win the minor prize, only from NSW tho "
"0","@jadieladie ;_; Yes boss lady, please lade Jade go home! I don't want her feeling so sick at work!  Please feel better Jade!!"
"0","Is feeling like shit.... My life is going upside down.... Idk wut to do "
"0","@GraffBeatz  six sets of what?? you must've had a heavy load.."
"0","I must have found that emo chip I was missing last week "
"0","The Book Depos canceled my order for Scarlet by Jordan Summers. Problems with supplying it  No sexy werewolf sheriff fix"
"0","Might not get to golf today. It's raining "
"0","why does it feel good having flings?  I feel guilty."
"0","Wants to start a band.  I love music too much to be missing out on it."
"0","@porridgebrain Oww...sunburns hurt. I went to a race last month and forgot the tops of my ears! "
"0","i am so sick of taking medication for my skin. besides not working at all it makes my face hurt. "
"0","@Mr_Kimbalicious I'm at work so ill be a lil slow at responding now "
"0","@laurapasik yeah, hurts like hell,  had it b4, fixed it. got lazy, got it again. now have to fix it again  serves me right for being lazy!"
"0","@AdorkableMellie  i think i am allergic to my liquid eyeliner - i have red circles under my eyes and they are puffy "
"0","Sad bear  today not very good at all!"
"0","being v stressed out is not how this day began! nor is it a good emotion when its boiling out "
"0","Had no time this weekend to work on my RSS to Instapaper project. "
"0","@ameliaroses That New Moon trailer was slightly worth more than the last 15 seconds, lol.. but I'm bummed over art, so no good! "
"0","I sort of wish it'd stop being sunny "
"0","@marianna527 @CassB527 DIE! I have classes everyday except wed and an Exam on Thursday. "
"0","have to buy a new water pump for my jeep "
"0","I think I need to go back to school, I feel that I have lost a lot of knowledge since I graduated. "
"0","Babying a broken finger. OUCH!  The garage door is out to get me! How many other fingers will it claim?!"
"0","Updated my portfolio http://www.charlesburger.com/portfolio.html I need a new website... out with the tables "
"0","That was a long final. "
"0","@TheATSGuy I should have scheduled a seminar for this morning "
"0","French plane lost in ocean storm   http://bit.ly/HOhBr So sad "
"0","@brimil I say that every time I move.  Horrible, isn't it??  Ugh.   Good luck!  Hope it goes smoothly for you."
"0","@sarah_arnold bububu....but my comp can't run left4dead  ::tear::"
"0","Got new shoes! But they kind of hurt my feet right now  #fb"
"0","Should've of been on vacations this week!!!  Couldn't go! That's ok...God has control of everything!"
"0","http://twitpic.com/6ejl0 - is missing rome "
"0","I really wanna get rock band 2 now but I can't for a long time. Exams, then road trip, then I might get it. Will not be happy if I don't  "
"0","@CherylHarrison Not a hater... you said it wasn't working.  "
"0","Too hot to be dealing with call centre menu &quot;systems&quot; today "
"0","Wee! Home! It's so hot  Xx My internet is going off soon  While Mum moves in and Dad moves out  Bad times. Try not to miss me!"
"0","left my good headphones at home or in the car. everything's gonna sound a little fuzzy today "
"0","@waltw @BudPA got my hopes up it would be at The Humidour   but general is there on the 25th - darnnit  lol"
"0","@peterscampbell: You're right, OWA '07 is pretty decent, actually. I guess my org isn't there yet "
"0","Nadal`s Four Years of Victory`s Gone. "
"0","If this is a preview to the rest of the summer's daily weather behavior, I'm moving. @drkish---did you get wet this morning on my bike? "
"0","...i'm feelin' really sick "
"0","@mim001 think I'll be more excited when my hair's done and i've got all my stuff ready. Right now I'm just sun burnt and meh. "
"0","forgot the birthday party last night.  Sorry Dylan!"
"0","just came back from a three day holiday in mandurah. played  squash tonight. won 2 games &amp; lost 5 "
"0","Is it park time yet? "
"0","@SamanthaFIERCE &amp; u never say nothing.  where u @ ? Lol"
"0","@playspymaster: I had no idea how much spam would come from selecting all options, how do I turn some off?  Otherwise I'll have to stop "
"0","@ManagerJosh My computer here won't display them... "
"0","my bikini top is a bit to small  i need new onessssssssssss"
"0","@Linz007 I foresee a long night "
"0","My computer sounds like a vacuum. I thought it was just Twitter sucking my life away, but nope, this thing might be dying.  "
"0","Breaking out last year's summer purse. The sweet very-faux-leather pink one I bought for $7 last November has all but fallen apart. "
"0","Are the Penguins going to win one game at least?  #nhl #hockey"
"0","Stuck in on a nice day  i complain when i'm outside about the heat so i don't know whats better.."
"0","i miss you already "
"0","Got disconnected from our conference call this morning, and now all the lines are taken  Can anyone else dial in?"
"0","I took my braids out again and my dreads are now up to 4 inches!! to bad my hair looks crazt today though "
"0","my tummy hurts  and im dead tired..."
"0","at home sick today. something's wrong with my tummy. hoping i feel better soon bc daytime tv is awful... "
"0","NOOOOO!! Katy Perry concert has been moved to 26th August  I was SO excited for that too "
"0","i'm not satisfied with my internship at MTV, because i think it's not enough to suffice my need for 75k points "
"0","I need 2 plan &amp; save 4 future trips since my broke ass can't afford anything this summer! "
"0","http://twitpic.com/6ejn5 - ALL my twit people im sick today i thing i have the flu  i'm staying in bed. i'll hit all my peeps later. G ..."
"0","no more maths forever and ever! quite sad really.. onto geography "
"0","Can't believe that The Real Deal just played on his radio.  To think my band almost opened for them, man did we miss our big shot "
"0","@YoungQ can't come in the chat still keep saying password not correct "
"0","Air France disappearing plane = wow "
"0","This may seem insignificant to some but I wish once and a while I could go grocery shopping with my boy! "
"0","@joshsharp oh i *hate* that!! "
"0","Argh noo nathan don't loan from da loan sharkk  he sucks majorly!!!! He'll bite you BACK!!"
"0","So, only 6 days and I 'm going to U.K. You complain me ? "
"0","@gadataguy but I wanna lounge at the pool!! "
"0","Gotta pay rent, cable, car insurance, renew registration, buy a place ticket, and get my car door fixed.  My walet is scared.  "
"0","@trvsbrkr The link isn't working for me right now.  I want that mixtape."
"0","Getting ready for work, feelinn bad cause I just had to yell at my dog "
"0","@dboixel said somethin bout it havin electrical problems before it went off radar.  I'm sure it crashed in the ocean as well "
"0","@alexroots Yerrrp, I'm peeling already  I wish i'd actually go brown."
"0","Woke up to rain in Nunavut...I wanna go home!!!  this isn't making me feel better!!"
"0","It's been an awful week but things are looking up... I'm really gonna miss Adam though "
"0","still at home "
"0","Just got back from the orthodontist, now my mouth is sore "
"0","@YoungQ i thought it was blockdreamer  but it says wrong passwod "
"0","I forgot it was payroll at work today "
"0","@akwardturtles am slugging it through four more days "
"0","I miss not having anyone to joke around with at work  "
"0","just can't concentrate on her studying "
"0","is tempted to brake her deal but doesn't wanna be all  if it goes wrong after the holiday"
"0","stat 2 is the bane of my existance. "
"0","@YoungQ im blocked here @ work, cant chat  but hopefully tonite if u get back on"
"0","845 start today ! going to the airport later. Rikku's going back to Sweden . "
"0","I got a case of the Mondays "
"0","So we've been let in now. . . I was about to go home! "
"0","God, my literature test was horrible. I'm pretty sure my grade is going to be BAD  Tomorrow is Bruno's birthday, yay!"
"0","So I got a call back, but they arnt hiring fulltime, just part time. "
"0","@TomFelton That must be one of the most awesome feelings ever. My Ipod's songs got deleted though. The syncing went horribly wrong. "
"0","I missed Forrest Whittaker's rendition of &quot;Dick in a box&quot; last night "
"0","@infovestment  I am still waiting for my invite. Going to take a lot of catching up. lol"
"0","At the library checking my em because I lost or left my power cord in Chapel Hill "
"0","I hate you Internet Explorer 8, Just when I thought I I had worked out IE, ohhh no it throws another spanner in to the works  #rage"
"0","uploading pictures in multiply, so slow!! "
"0","@russchimes  i thought it was going to be a ACTUAL puppy...."
"0","I wanna go home and play inFamous "
"0","i don't like it when people are mad at me "
"0","@minimum12 Must be my writing then  22 years spent writing Chinese, and I am defeated by a machine..."
"0","It's been a long boring day already "
"0","@devilsplay Poor baby in WI  God I wish I could deliver some justice on people who do that to babies."
"0","@morningstar1111 i was shleeeeping otherwise iw ould have!!!!  going to the doctors. alll alone no mama so major pain  and no comfort"
"0","Another gray day in Rochester today.  I want nice weather."
"0","Did the 90 day check in.  Then I finally WON a darts session with Willie.  8-7.  But, I'm still down like 14.  "
"0"," no more goth-trad this sat! i was so looking forward to it! argh!"
"0","@fred_beecher @emenel Excellent. Shame it won't run on my ancient PowerBook  I'll have to use Windows instead."
"0","@celes17 yeah but now you wont be sitting with us. and austins having trouble getting tickets "
"0","will kill Kendall if she tries to break my heart and join the air force "
"0","@jameslove8 iT'S NOT "
"0","iPod battery running low "
"0","@1019MIXChicago I love going to the Cell, but it's pouring outside! "
"0","@Mziamblessed YOU and I are on the same boat I woke up the same way.  loll"
"0","Probably the worst I slept in forever. This blows "
"0","Jury duty "
"0","Good Monday! I'm having a bad/sad monday  Hoping it gets betterrr! Wallowing in sadness is so unattractive! LOL. I've got 2 get it 2getha."
"0","@JohnDonvanNL hey we are all taking a hit, i drive gms off the ship @ the port "
"0","work at 4 "
"0","Getting ready to leave.... Again  it gets harder every weekend"
"0","omg!!! on thursday THE SIMS 3 comes out!!! gaaaaad can't wait. But i can't buy it then, so it sux "
"0","My mom woke me up early on my day off "
"0","Really hate spending time fighting with a bulk import tool when you cross the threshold where it would have been faster manually. "
"0","today is soo not a good day. 3 bad things already happened "
"0","OFF OUT IN THE SUNSHINE IN A MIN,,  SCHOOL WAS TURD    WATCHIN PHINEAS &amp; FERB AT THE MOMENT....aha XD"
"0","Clutch cable won't be fixed until tomorrow "
"0","@synchrotron hehe - new (faster) handset should be early July... guess I may have to wait till then for s/w download too... "
"0","is really really sick  my throat's killing me!! my whole body aches!! :'("
"0","I wish I was at E3 "
"0","@mitaliperkins I tried that this morning and just got depressed. "
"0","Thunder and Lightning oh yeah, too bad I don't have time to go outside "
"0","Dang yall... I gotta test n Math 2day &amp; I didn't even kno  ...dang I didn't study or nothin"
"0","@helloiamviolet ahaha, i'm signing out nowww, school at 8 tmr "
"0","So sad hearing about the Air France flight that's missing "
"0","shoulda stayed in town. So cloudy here "
"0","I can't wait for nest weekend already. First I have to get through the week "
"0","only 3 days left of my vacation...thats sad "
"0","@mandy_payne I did not "
"0","I'm sad this is my last week babysitting "
"0","@trvsbrkr the link doesn't work "
"0","dammit it's not fucking working! shit you! "
"0","@rlminihan That stinks.  I hope you get it sorted out!"
"0","Long line at DMV  I need my license!!"
"0","is heading back to Preston to collect the last of her stuff "
"0","@rntunvs lmao yes  he looked more like a man before! I promise! hahaha he is so gross now."
"0","@kevinvanlierop the same as the 6gb  its the $35 iPHone value pack, ulm txt, visual voicemail and such"
"0","Ugh! so sleepy I want to go back to bed and cuddle with my Tony   "
"0","about to go to work. "
"0","@WendyWells I could not disagree more "
"0","I GUESS ITS OFF TO CLASS I GO "
"0","@mileycyrus is that the end of hannah montana? is there going to be seeason 4 or is it over??? please reply "
"0","Ugh. Doc wants my wisdom teeth out "
"0","@snowth that can be arranged, but probably not until July "
"0","@johndrinkwater 25 here most of the day "
"0","really bummed out. When the HD in the MacBook went I lost all my geneaology research "
"0","on the way back to dc, wanna see u this week but dnt knw if it will happen "
"0","When is the SUN going to come back  This misty weather is no good ... June just started but we've already had JUNE GLOOM for a week!!!"
"0","realisation has kicked in. Going onto Sky Sports.com - football - preimer leauge and not finding newcastle there "
"0","needs a man.... no, men! to assemble my desks. i failed "
"0","must walk home. fear will melt. "
"0","@jeniphersob  hahahaha... poor guys needs to get his numbers up... slut-bots! I think I would actually fail at being a slutbot "
"0","Omg the swine flu has been confirmed in chlt in my county!  a child got it from NY!"
"0","Today is going extremely slow "
"0","The hell, firefox keeps crashing on me.  Must be a sign that I need to go fold laundry. "
"0","School then work. "
"0","@shazzajovi meant the lack of 'x' saying not in your nature to not put them but loads without last night  right depongging, here i come x"
"0","Its too hot "
"0","go on get out of my head "
"0","getting my day started and organized. the fire alarm keeps going off  "
"0","@Mr_Marty What is your GT again? Get you mixed up with someone I used to have on my FL "
"0","Excited to see the new trailor for New Moon, but sad that I can already tell it doesn't go by the book well.  "
"0","Any good remedies for mosquito bites? Got some nasty ones over the weekend. Want to scratch my leg off. "
"0","@CallumQuinn same got sun burn   hows ur revision going?"
"0","just had a dream that made me cry "
"0","my gosh i wonder where that air france plane went! i feel so bad for the families "
"0","Cursing and swearing "
